IP Address,Timestamp,HTTP Method,Request Path,Status Code,Response Size,Referrer,User Agent,Request Length,Query Parameters Count,Is Secure,Time of Day,Day of Week,User-Agent Length,Referrer Length,Status Code Category,Request Frequency,Status Code Distribution,Request Size Distribution,User-Agent Diversity,Time Interval Between Requests,Path Frequency,Suspicious Patterns
172.18.28.9,2024-09-10T00:03:03+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4EDF&sid=QaKsu29cLNE7AO6tAAqZ,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:03:03,Tuesday,160,17,2xx,54,"defaultdict(<class 'int'>, {'200': 54})",1.4814814814814814,2,0:00:03.207547,1,No
172.18.28.9,2024-09-10T00:03:03+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4ED0&sid=H3cbYbHc31FO7kVqAAqa,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:03:03,Tuesday,160,17,2xx,55,"defaultdict(<class 'int'>, {'200': 55})",1.490909090909091,2,0:00:03.148148,1,No
172.18.28.9,2024-09-10T00:03:03+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4EDQ&sid=H7SpruWQdR57WKTyAAqb,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:03:03,Tuesday,160,17,2xx,56,"defaultdict(<class 'int'>, {'200': 56})",1.5,2,0:00:03.090909,1,No
172.18.28.9,2024-09-10T00:03:09+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O49kX&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:03:09,Tuesday,111,20,2xx,57,"defaultdict(<class 'int'>, {'200': 57})",1.4912280701754386,2,0:00:03.142857,1,No
172.18.28.9,2024-09-10T00:03:09+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4FtK&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:03:09,Tuesday,111,20,2xx,58,"defaultdict(<class 'int'>, {'200': 58})",1.5,2,0:00:03.087719,1,No
172.18.28.9,2024-09-10T00:03:28+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4EDJ&sid=QaKsu29cLNE7AO6tAAqZ,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:03:28,Tuesday,160,17,2xx,59,"defaultdict(<class 'int'>, {'200': 59})",1.4915254237288136,2,0:00:03.362069,1,No
172.18.28.9,2024-09-10T00:03:28+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4ED5&sid=H3cbYbHc31FO7kVqAAqa,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:03:28,Tuesday,160,17,2xx,60,"defaultdict(<class 'int'>, {'200': 60})",1.4833333333333334,2,0:00:03.305085,1,No
172.18.28.9,2024-09-10T00:03:28+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4EDS&sid=H7SpruWQdR57WKTyAAqb,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:03:28,Tuesday,160,17,2xx,61,"defaultdict(<class 'int'>, {'200': 61})",1.4754098360655739,2,0:00:03.250000,1,No
172.18.28.9,2024-09-10T00:03:29+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4KZS&sid=QaKsu29cLNE7AO6tAAqZ,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:03:29,Tuesday,160,17,2xx,62,"defaultdict(<class 'int'>, {'200': 62})",1.4838709677419355,2,0:00:03.213115,1,No
172.18.28.9,2024-09-10T00:03:29+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4KZa&sid=H3cbYbHc31FO7kVqAAqa,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:03:29,Tuesday,160,17,2xx,63,"defaultdict(<class 'int'>, {'200': 63})",1.492063492063492,2,0:00:03.161290,1,No
172.18.28.9,2024-09-10T00:03:29+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4KZM&sid=H7SpruWQdR57WKTyAAqb,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:03:29,Tuesday,160,17,2xx,64,"defaultdict(<class 'int'>, {'200': 64})",1.5,2,0:00:03.111111,1,No
172.18.28.9,2024-09-10T00:03:34+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4FtL&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:03:34,Tuesday,111,20,2xx,65,"defaultdict(<class 'int'>, {'200': 65})",1.4923076923076923,2,0:00:03.140625,1,No
172.18.28.9,2024-09-10T00:03:34+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4M14&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:03:34,Tuesday,111,20,2xx,66,"defaultdict(<class 'int'>, {'200': 66})",1.5,2,0:00:03.092308,1,No
172.18.28.9,2024-09-10T00:03:54+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4KZV&sid=QaKsu29cLNE7AO6tAAqZ,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:03:54,Tuesday,160,17,2xx,67,"defaultdict(<class 'int'>, {'200': 67})",1.492537313432836,2,0:00:03.348485,1,No
172.18.28.9,2024-09-10T00:03:54+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4KZd&sid=H3cbYbHc31FO7kVqAAqa,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:03:54,Tuesday,160,17,2xx,68,"defaultdict(<class 'int'>, {'200': 68})",1.4852941176470589,2,0:00:03.298507,1,No
172.18.28.9,2024-09-10T00:03:54+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4KZO&sid=H7SpruWQdR57WKTyAAqb,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:03:54,Tuesday,160,17,2xx,69,"defaultdict(<class 'int'>, {'200': 69})",1.4782608695652173,2,0:00:03.250000,1,No
172.18.28.9,2024-09-10T00:03:55+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4Qvo&sid=H3cbYbHc31FO7kVqAAqa,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:03:55,Tuesday,160,17,2xx,70,"defaultdict(<class 'int'>, {'200': 70})",1.4857142857142858,2,0:00:03.217391,1,No
172.18.28.9,2024-09-10T00:03:55+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4Qv_&sid=QaKsu29cLNE7AO6tAAqZ,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:03:55,Tuesday,160,17,2xx,71,"defaultdict(<class 'int'>, {'200': 71})",1.4929577464788732,2,0:00:03.171429,1,No
172.18.28.9,2024-09-10T00:03:55+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4Qw9&sid=H7SpruWQdR57WKTyAAqb,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:03:55,Tuesday,160,17,2xx,72,"defaultdict(<class 'int'>, {'200': 72})",1.5,2,0:00:03.126761,1,No
172.18.28.9,2024-09-10T00:03:59+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4M15&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:03:59,Tuesday,111,20,2xx,73,"defaultdict(<class 'int'>, {'200': 73})",1.4931506849315068,2,0:00:03.138889,1,No
172.18.28.9,2024-09-10T00:04:00+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4S8P&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:04:00,Tuesday,111,20,2xx,74,"defaultdict(<class 'int'>, {'200': 74})",1.5,2,0:00:03.109589,1,No
172.18.28.9,2024-09-10T00:04:20+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4Qvs&sid=H3cbYbHc31FO7kVqAAqa,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:04:20,Tuesday,160,17,2xx,75,"defaultdict(<class 'int'>, {'200': 75})",1.4933333333333334,2,0:00:03.337838,1,No
172.18.28.9,2024-09-10T00:04:20+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4Qw2&sid=QaKsu29cLNE7AO6tAAqZ,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:04:20,Tuesday,160,17,2xx,76,"defaultdict(<class 'int'>, {'200': 76})",1.486842105263158,2,0:00:03.293333,1,No
172.18.28.9,2024-09-10T00:04:20+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4QwB&sid=H7SpruWQdR57WKTyAAqb,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:04:20,Tuesday,160,17,2xx,77,"defaultdict(<class 'int'>, {'200': 77})",1.4805194805194806,2,0:00:03.250000,1,No
172.18.28.9,2024-09-10T00:04:20+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4X1p&sid=H3cbYbHc31FO7kVqAAqa,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:04:20,Tuesday,160,17,2xx,78,"defaultdict(<class 'int'>, {'200': 78})",1.4871794871794872,2,0:00:03.207792,1,No
172.18.28.9,2024-09-10T00:04:20+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4X27&sid=QaKsu29cLNE7AO6tAAqZ,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:04:20,Tuesday,160,17,2xx,79,"defaultdict(<class 'int'>, {'200': 79})",1.4936708860759493,2,0:00:03.166667,1,No
172.18.28.9,2024-09-10T00:04:20+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4X2F&sid=H7SpruWQdR57WKTyAAqb,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",321,4,No,00:04:20,Tuesday,160,17,2xx,80,"defaultdict(<class 'int'>, {'200': 80})",1.5,2,0:00:03.126582,1,No
172.18.28.9,2024-09-10T00:04:25+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4S8P.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,00:04:25,Tuesday,111,20,2xx,81,"defaultdict(<class 'int'>, {'200': 81})",1.4938271604938271,2,0:00:03.150000,1,No
172.18.28.9,2024-09-10T00:04:25+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4YJm&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:04:25,Tuesday,111,20,2xx,82,"defaultdict(<class 'int'>, {'200': 82})",1.5,2,0:00:03.111111,1,No
172.18.28.9,2024-09-10T00:04:45+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4X20&sid=H3cbYbHc31FO7kVqAAqa,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:04:45,Tuesday,160,17,2xx,83,"defaultdict(<class 'int'>, {'200': 83})",1.4939759036144578,2,0:00:03.317073,1,No
172.18.28.9,2024-09-10T00:04:45+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4X29&sid=QaKsu29cLNE7AO6tAAqZ,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:04:45,Tuesday,160,17,2xx,84,"defaultdict(<class 'int'>, {'200': 84})",1.4880952380952381,2,0:00:03.277108,1,No
172.18.28.9,2024-09-10T00:04:45+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4X2H&sid=H7SpruWQdR57WKTyAAqb,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 9; SM-M307F Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/120.0.6099.210 Mobile Safari/537.36",320,4,No,00:04:45,Tuesday,160,17,2xx,85,"defaultdict(<class 'int'>, {'200': 85})",1.4823529411764707,2,0:00:03.238095,1,No
172.18.28.9,2024-09-10T00:04:50+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4YJn&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:04:50,Tuesday,111,20,2xx,86,"defaultdict(<class 'int'>, {'200': 86})",1.4767441860465116,2,0:00:03.258824,1,No
172.18.28.9,2024-09-10T00:04:50+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4eRD&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:04:50,Tuesday,111,20,2xx,87,"defaultdict(<class 'int'>, {'200': 87})",1.4827586206896552,2,0:00:03.220930,1,No
172.18.28.9,2024-09-10T00:05:15+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4eRE&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:05:15,Tuesday,111,20,2xx,88,"defaultdict(<class 'int'>, {'200': 88})",1.4772727272727273,2,0:00:03.471264,1,No
172.18.28.9,2024-09-10T00:05:15+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4kYa&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:05:15,Tuesday,111,20,2xx,89,"defaultdict(<class 'int'>, {'200': 89})",1.4831460674157304,2,0:00:03.431818,1,No
172.18.28.9,2024-09-10T00:05:40+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4kYb&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:05:40,Tuesday,111,20,2xx,90,"defaultdict(<class 'int'>, {'200': 90})",1.4777777777777779,2,0:00:03.674157,1,No
172.18.28.9,2024-09-10T00:05:40+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4qf-&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:05:40,Tuesday,111,20,2xx,91,"defaultdict(<class 'int'>, {'200': 91})",1.4835164835164836,2,0:00:03.633333,1,No
172.18.28.9,2024-09-10T00:06:05+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4qf_&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:06:05,Tuesday,111,20,2xx,92,"defaultdict(<class 'int'>, {'200': 92})",1.4782608695652173,2,0:00:03.868132,1,No
172.18.28.9,2024-09-10T00:06:05+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O4wnI&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:06:05,Tuesday,111,20,2xx,93,"defaultdict(<class 'int'>, {'200': 93})",1.4838709677419355,2,0:00:03.826087,1,No
172.18.28.9,2024-09-10T00:06:30+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O4wnJ&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:06:30,Tuesday,111,20,2xx,94,"defaultdict(<class 'int'>, {'200': 94})",1.4787234042553192,2,0:00:04.053763,1,No
172.18.28.9,2024-09-10T00:06:30+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O50xe&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:06:30,Tuesday,111,20,2xx,95,"defaultdict(<class 'int'>, {'200': 95})",1.4842105263157894,2,0:00:04.010638,1,No
172.18.28.9,2024-09-10T00:06:55+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O50xf&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:06:55,Tuesday,111,20,2xx,96,"defaultdict(<class 'int'>, {'200': 96})",1.4791666666666667,2,0:00:04.231579,1,No
172.18.28.9,2024-09-10T00:06:56+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O576f&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:06:56,Tuesday,111,20,2xx,97,"defaultdict(<class 'int'>, {'200': 97})",1.4845360824742269,2,0:00:04.197917,1,No
172.18.28.9,2024-09-10T00:07:21+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O576f.0&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,00:07:21,Tuesday,111,20,2xx,98,"defaultdict(<class 'int'>, {'200': 98})",1.4795918367346939,2,0:00:04.412371,1,No
172.18.28.9,2024-09-10T00:07:21+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O5DE4&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:07:21,Tuesday,111,20,2xx,99,"defaultdict(<class 'int'>, {'200': 99})",1.4848484848484849,2,0:00:04.367347,1,No
172.18.28.9,2024-09-10T00:07:46+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O5DE5&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:07:46,Tuesday,111,20,2xx,100,"defaultdict(<class 'int'>, {'200': 100})",1.48,2,0:00:04.575758,1,No
172.18.28.9,2024-09-10T00:07:46+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O5JLh&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:07:46,Tuesday,111,20,2xx,101,"defaultdict(<class 'int'>, {'200': 101})",1.4851485148514851,2,0:00:04.530000,1,No
172.18.28.9,2024-09-10T00:08:11+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O5JLi&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:08:11,Tuesday,111,20,2xx,102,"defaultdict(<class 'int'>, {'200': 102})",1.4803921568627452,2,0:00:04.732673,1,No
172.18.28.9,2024-09-10T00:08:11+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O5PT0&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:08:11,Tuesday,111,20,2xx,103,"defaultdict(<class 'int'>, {'200': 103})",1.4854368932038835,2,0:00:04.686275,1,No
172.18.28.9,2024-09-10T00:08:36+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O5PT1&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:08:36,Tuesday,111,20,2xx,104,"defaultdict(<class 'int'>, {'200': 104})",1.4807692307692308,2,0:00:04.883495,1,No
172.18.28.9,2024-09-10T00:08:36+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O5Vel&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:08:36,Tuesday,111,20,2xx,105,"defaultdict(<class 'int'>, {'200': 105})",1.4857142857142858,2,0:00:04.836538,1,No
172.18.28.9,2024-09-10T00:09:01+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7O5Vem&sid=zMku2RMOBMmRvuaUAAgn,200,1,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",274,4,No,00:09:01,Tuesday,111,20,2xx,106,"defaultdict(<class 'int'>, {'200': 106})",1.4811320754716981,2,0:00:05.028571,1,No
172.18.28.9,2024-09-10T00:09:01+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7O5bph&sid=zMku2RMOBMmRvuaUAAgn,200,2,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",275,4,No,00:09:01,Tuesday,111,20,2xx,107,"defaultdict(<class 'int'>, {'200': 107})",1.485981308411215,2,0:00:04.981132,1,No
